3007961,Random6960,1,7/11/1991
3007962,Random6961,0,7/2/1955
3007963,Random6962,0,1/12/1979
3007964,Random6963,0,9/24/1951
3007965,Random6964,0,2/6/1999
3007966,Random6965,1,12/6/1967
3007967,Random6966,0,8/27/1959
3007968,Random6967,0,6/19/1962
3007969,Random6968,0,5/23/1950
3007970,Random6969,0,1/11/1969
3007971,Random6970,1,4/20/1998
3007972,Random6971,0,4/11/1976
3007973,Random6972,0,12/12/1960
3007974,Random6973,1,10/17/1956
3007975,Random6974,0,10/25/1948
3007976,Random6975,1,8/1/1987
3007977,Random6976,1,7/20/1971
3007978,Random6977,0,8/8/1985
3007979,Random6978,0,6/5/1984
3007980,Random6979,0,10/16/1971
3007981,Random6980,1,6/14/1974
3007982,Random6981,0,9/12/1991
3007983,Random6982,0,10/17/1962
3007984,Random6983,1,6/22/1958
3007985,Random6984,0,7/18/1996
3007986,Random6985,1,7/2/1963
3007987,Random6986,1,7/28/1958
3007988,Random6987,1,7/14/1950
3007989,Random6988,0,11/9/1993
3007990,Random6989,0,2/13/1986
3007991,Random6990,1,11/1/1958
3007992,Random6991,0,1/27/1982
3007993,Random6992,0,1/10/1976
3007994,Random6993,1,4/23/1963
3007995,Random6994,0,2/23/1984
3007996,Random6995,1,5/9/1980
3007997,Random6996,0,8/13/1989
3007998,Random6997,1,3/9/1958
3007999,Random6998,0,7/27/1998
3008000,Random6999,0,4/27/1949
3008001,Random7000,1,4/17/1956
3008002,Random7001,0,11/5/1957
3008003,Random7002,1,8/27/1988
3008004,Random7003,0,10/28/1950
3008005,Random7004,0,12/15/1953
3008006,Random7005,1,7/19/1985
3008007,Random7006,1,9/15/1973
3008008,Random7007,0,8/27/1982
3008009,Random7008,0,7/25/1962
3008010,Random7009,0,7/12/1946
3008011,Random7010,1,10/1/1995
3008012,Random7011,1,11/24/1964
3008013,Random7012,0,11/17/1955
3008014,Random7013,0,6/1/1959
3008015,Random7014,1,12/2/2000
3008016,Random7015,1,6/21/1950
3008017,Random7016,0,9/24/1978
3008018,Random7017,0,1/6/1946
3008019,Random7018,0,11/13/1994
3008020,Random7019,1,7/16/1982
3008021,Random7020,1,10/12/1945
3008022,Random7021,0,1/16/1999
3008023,Random7022,0,3/18/1950
3008024,Random7023,1,6/13/1960
3008025,Random7024,0,4/16/1980
3008026,Random7025,1,4/19/1958
3008027,Random7026,0,3/8/1987
3008028,Random7027,0,6/8/1984
3008029,Random7028,0,8/26/1954
3008030,Random7029,0,5/12/1976
3008031,Random7030,1,5/15/1996
3008032,Random7031,0,3/4/1970
3008033,Random7032,0,2/24/1969
3008034,Random7033,0,1/11/1966
3008035,Random7034,1,1/27/1948
3008036,Random7035,1,8/12/1961
3008037,Random7036,0,11/14/1967
3008038,Random7037,0,9/18/1960
3008039,Random7038,1,10/3/1960
3008040,Random7039,0,10/24/1987
3008041,Random7040,1,5/2/1985
3008042,Random7041,0,1/27/1995
3008043,Random7042,1,8/3/1994
3008044,Random7043,1,10/6/1953
3008045,Random7044,1,3/21/1947
3008046,Random7045,1,12/1/1947
3008047,Random7046,1,10/18/1947
3008048,Random7047,0,6/23/1958
3008049,Random7048,0,9/16/1960
3008050,Random7049,0,2/20/1989
3008051,Random7050,1,7/22/1961
3008052,Random7051,1,11/23/1955
3008053,Random7052,0,6/1/1999
3008054,Random7053,0,3/10/1984
3008055,Random7054,0,5/11/1967
3008056,Random7055,1,3/10/1961
3008057,Random7056,0,8/2/1969
3008058,Random7057,0,3/7/1981
3008059,Random7058,1,5/20/1963
3008060,Random7059,1,1/28/1970
3008061,Random7060,1,6/11/1986
3008062,Random7061,0,9/26/1969
3008063,Random7062,0,5/19/1965
3008064,Random7063,0,5/19/1989
3008065,Random7064,0,12/21/1987
3008066,Random7065,1,11/1/1963
3008067,Random7066,0,4/21/1972
3008068,Random7067,0,2/16/1990
3008069,Random7068,1,2/19/1958
3008070,Random7069,1,2/4/1949
3008071,Random7070,1,6/2/1973
3008072,Random7071,0,11/3/2000
3008073,Random7072,0,8/12/1966
3008074,Random7073,0,5/16/1964
3008075,Random7074,0,6/6/1952
3008076,Random7075,1,5/13/1986
3008077,Random7076,1,7/15/1962
3008078,Random7077,0,5/11/1961
3008079,Random7078,0,11/2/1981
3008080,Random7079,0,11/3/1964
3008081,Random7080,1,11/21/1993
3008082,Random7081,0,8/6/1992
3008083,Random7082,0,9/21/1957
3008084,Random7083,0,12/10/1952
3008085,Random7084,0,1/19/1977
3008086,Random7085,1,1/21/1995
3008087,Random7086,0,10/6/1987
3008088,Random7087,1,2/1/1985
3008089,Random7088,0,6/26/1983
3008090,Random7089,1,9/9/1954
3008091,Random7090,1,7/8/1984
3008092,Random7091,1,2/9/1968
3008093,Random7092,0,9/23/1968
3008094,Random7093,0,11/11/1989
3008095,Random7094,0,4/11/1951
3008096,Random7095,1,8/20/1989
3008097,Random7096,0,1/19/1994
3008098,Random7097,1,2/3/1970
3008099,Random7098,0,3/6/1961
3008100,Random7099,0,11/8/1951
3008101,Random7100,1,2/5/1961
3008102,Random7101,0,6/4/1969
3008103,Random7102,0,1/25/1999
3008104,Random7103,0,10/13/1950
3008105,Random7104,0,11/7/1947
3008106,Random7105,1,7/15/1991
3008107,Random7106,0,6/6/1988
3008108,Random7107,0,10/4/1956
3008109,Random7108,1,12/1/1962
3008110,Random7109,1,4/15/1997
3008111,Random7110,1,10/1/1974
3008112,Random7111,0,2/28/1965
3008113,Random7112,0,12/27/1947
3008114,Random7113,0,2/7/1984
3008115,Random7114,0,10/25/1979
3008116,Random7115,1,8/1/1966
3008117,Random7116,0,7/1/1958
3008118,Random7117,0,1/2/1977
3008119,Random7118,0,8/1/1968
3008120,Random7119,0,8/16/1992
3008121,Random7120,1,9/27/1990
3008122,Random7121,0,12/26/1961
3008123,Random7122,0,11/10/2000
3008124,Random7123,0,12/18/1957
3008125,Random7124,0,10/1/1950
3008126,Random7125,1,7/27/1966
3008127,Random7126,0,5/25/1962
3008128,Random7127,0,10/24/1948
3008129,Random7128,0,12/22/1981
3008130,Random7129,0,6/10/1951
3008131,Random7130,1,8/24/1972
3008132,Random7131,0,9/17/1952
3008133,Random7132,0,3/12/1961
3008134,Random7133,0,2/17/1972
3008135,Random7134,0,2/20/1992
3008136,Random7135,1,11/10/1973
3008137,Random7136,0,12/4/1965
3008138,Random7137,1,2/1/1955
3008139,Random7138,1,2/15/1962
3008140,Random7139,0,4/22/1962
3008141,Random7140,1,4/4/1968
3008142,Random7141,0,4/6/1985
3008143,Random7142,0,3/9/1945
3008144,Random7143,0,11/14/1953
3008145,Random7144,0,10/11/1958
3008146,Random7145,1,11/5/1963
3008147,Random7146,0,1/22/1964
3008148,Random7147,0,11/10/1985
3008149,Random7148,0,1/5/1951
3008150,Random7149,0,4/5/1981
3008151,Random7150,1,6/23/1963
3008152,Random7151,0,3/18/1981
3008153,Random7152,0,8/25/1950
3008154,Random7153,0,7/20/1974
3008155,Random7154,0,3/14/1984
3008156,Random7155,1,1/22/1953
3008157,Random7156,0,1/18/1995
3008158,Random7157,1,1/9/1989
3008159,Random7158,0,8/8/1992
3008160,Random7159,0,9/20/1982
3008161,Random7160,1,4/27/1996
3008162,Random7161,0,12/8/1974
3008163,Random7162,0,7/9/1947
3008164,Random7163,1,2/22/1954
3008165,Random7164,0,12/22/1960
3008166,Random7165,1,4/14/1974
3008167,Random7166,0,4/8/1997
3008168,Random7167,0,8/18/1994
3008169,Random7168,0,10/11/1959
3008170,Random7169,0,2/3/1989
3008171,Random7170,1,5/19/2000
3008172,Random7171,0,10/24/1981
3008173,Random7172,1,2/17/1959
3008174,Random7173,0,3/14/1956
3008175,Random7174,0,1/13/1952
3008176,Random7175,1,6/4/1974
3008177,Random7176,0,7/28/1964
3008178,Random7177,0,5/11/1992
3008179,Random7178,0,5/22/1987
3008180,Random7179,0,1/5/1980
3008181,Random7180,1,1/20/1947
3008182,Random7181,0,1/23/1952
3008183,Random7182,0,9/7/1970
3008184,Random7183,0,7/17/1961
3008185,Random7184,0,8/17/1987
3008186,Random7185,1,9/11/1953
3008187,Random7186,0,9/21/1971
3008188,Random7187,0,8/7/1989
3008189,Random7188,0,5/1/1978
3008190,Random7189,0,12/19/1978
3008191,Random7190,1,6/4/1945
3008192,Random7191,1,1/16/1960
3008193,Random7192,0,1/26/1957
3008194,Random7193,0,8/9/1947
3008195,Random7194,1,12/1/1982
3008196,Random7195,1,7/16/1983
3008197,Random7196,0,5/9/1964
3008198,Random7197,0,4/25/1971
3008199,Random7198,0,6/27/1964
3008200,Random7199,0,12/11/1971
3008201,Random7200,1,12/2/1956
3008202,Random7201,0,3/20/1960
3008203,Random7202,0,9/22/1955
3008204,Random7203,0,2/24/1995
3008205,Random7204,0,5/27/1985
3008206,Random7205,1,1/18/1988
3008207,Random7206,0,6/5/1950
3008208,Random7207,0,11/8/1948
3008209,Random7208,0,7/23/1997
3008210,Random7209,0,4/11/1980
3008211,Random7210,1,2/25/1972
3008212,Random7211,1,6/10/1972
3008213,Random7212,0,12/15/1980
3008214,Random7213,1,2/2/1989
3008215,Random7214,0,7/27/1970
3008216,Random7215,1,3/2/1981
3008217,Random7216,0,1/20/1973
3008218,Random7217,1,3/15/1985
3008219,Random7218,0,3/16/1959
3008220,Random7219,1,8/6/1967
3008221,Random7220,1,11/28/1985
3008222,Random7221,0,3/2/1986
3008223,Random7222,0,8/19/1988
3008224,Random7223,0,8/7/1955
3008225,Random7224,0,7/24/1958
3008226,Random7225,1,9/6/1989
3008227,Random7226,1,1/23/1996
3008228,Random7227,0,2/24/1990
3008229,Random7228,0,4/18/1962
3008230,Random7229,1,10/19/1948
3008231,Random7230,1,2/18/1957
3008232,Random7231,0,5/12/1975
3008233,Random7232,0,10/11/1950
3008234,Random7233,0,11/1/1987
3008235,Random7234,0,1/9/1984
3008236,Random7235,1,1/16/1995
3008237,Random7236,1,10/21/1990
3008238,Random7237,1,10/21/1961
3008239,Random7238,0,11/16/1988
3008240,Random7239,0,11/9/1972
3008241,Random7240,1,7/10/1960
3008242,Random7241,0,7/18/1975
3008243,Random7242,1,7/19/1990
3008244,Random7243,1,10/15/1987
3008245,Random7244,0,10/6/1960
3008246,Random7245,1,10/21/1990
3008247,Random7246,0,1/1/1974
3008248,Random7247,0,4/27/1947
3008249,Random7248,0,4/23/1969
3008250,Random7249,0,10/13/1965
3008251,Random7250,1,7/24/1961
3008252,Random7251,0,8/6/1969
3008253,Random7252,0,10/18/1954
3008254,Random7253,0,4/3/1970
3008255,Random7254,1,12/5/1969
3008256,Random7255,1,10/25/1945
3008257,Random7256,0,1/6/1951
3008258,Random7257,1,11/7/1990
3008259,Random7258,0,11/13/1977
3008260,Random7259,0,7/8/2000
3008261,Random7260,1,6/28/1989
3008262,Random7261,0,12/19/1968
3008263,Random7262,0,8/28/1956
3008264,Random7263,0,1/10/1997
3008265,Random7264,1,8/15/1954
3008266,Random7265,1,3/24/1989
3008267,Random7266,0,9/27/1953
3008268,Random7267,0,1/5/2000
3008269,Random7268,1,11/14/1994
3008270,Random7269,0,7/6/1971
3008271,Random7270,1,12/17/1958
3008272,Random7271,0,8/3/1947
3008273,Random7272,0,6/23/1995
3008274,Random7273,1,1/3/1963
3008275,Random7274,0,7/10/1999
3008276,Random7275,1,2/27/1984
3008277,Random7276,0,12/9/1961
3008278,Random7277,1,2/16/1998
3008279,Random7278,0,5/7/1991
3008280,Random7279,0,11/12/1974
3008281,Random7280,1,6/22/1955
3008282,Random7281,0,3/14/1990
3008283,Random7282,1,1/28/1994
3008284,Random7283,0,9/5/1957
3008285,Random7284,0,2/1/1951
3008286,Random7285,1,9/1/1974
3008287,Random7286,1,11/2/1964
3008288,Random7287,0,10/28/1998
3008289,Random7288,0,2/9/1983
3008290,Random7289,0,8/23/1969
3008291,Random7290,1,12/2/1984
3008292,Random7291,0,2/2/1962
3008293,Random7292,1,2/3/1988
3008294,Random7293,0,12/26/1949
3008295,Random7294,0,2/2/1946
3008296,Random7295,1,8/18/1975
3008297,Random7296,0,2/25/1975
3008298,Random7297,0,12/27/1959
3008299,Random7298,0,6/10/1987
3008300,Random7299,1,4/1/1945
3008301,Random7300,1,3/16/1986
3008302,Random7301,0,12/19/1994
3008303,Random7302,1,12/7/1980
3008304,Random7303,0,5/15/1972
3008305,Random7304,0,5/3/1979
3008306,Random7305,1,1/9/1984
3008307,Random7306,0,5/6/1953
3008308,Random7307,0,4/25/1992
3008309,Random7308,0,4/10/1997
3008310,Random7309,0,9/4/1976
3008311,Random7310,1,3/27/1955
3008312,Random7311,0,3/24/1977
3008313,Random7312,0,12/21/1966
3008314,Random7313,1,9/14/1948
3008315,Random7314,0,9/9/1980
3008316,Random7315,1,10/24/1980
3008317,Random7316,1,6/6/1955
3008318,Random7317,0,9/3/1999
3008319,Random7318,0,4/4/1950
3008320,Random7319,1,5/24/1988
3008321,Random7320,1,4/27/1981
3008322,Random7321,0,6/11/1949
3008323,Random7322,0,1/12/1956
3008324,Random7323,0,9/22/1947
3008325,Random7324,0,10/24/1947
3008326,Random7325,1,12/27/1986
3008327,Random7326,1,8/8/1968
3008328,Random7327,1,5/6/1988
3008329,Random7328,0,2/28/1989
3008330,Random7329,1,9/19/1949
3008331,Random7330,1,11/12/1997
3008332,Random7331,0,11/23/1970
3008333,Random7332,1,3/25/1946
3008334,Random7333,0,12/7/2000
3008335,Random7334,0,6/27/1979
3008336,Random7335,1,12/2/1995
3008337,Random7336,0,3/13/1979
3008338,Random7337,0,9/8/1974
3008339,Random7338,0,6/9/1990
3008340,Random7339,0,4/6/1988
3008341,Random7340,1,7/9/1955
3008342,Random7341,0,2/4/1992
3008343,Random7342,0,4/24/1950
3008344,Random7343,0,9/5/1974
3008345,Random7344,0,11/12/1997
3008346,Random7345,1,5/26/1951
3008347,Random7346,0,2/21/1996
3008348,Random7347,0,7/23/1958
3008349,Random7348,0,11/8/1954
3008350,Random7349,0,10/3/1948
3008351,Random7350,1,4/19/1954
3008352,Random7351,1,3/8/1972
3008353,Random7352,0,9/6/1957
3008354,Random7353,1,7/20/1997
3008355,Random7354,0,7/7/1992
3008356,Random7355,1,8/14/1959
3008357,Random7356,0,6/23/1987
3008358,Random7357,0,7/1/1974
3008359,Random7358,0,10/5/1961
3008360,Random7359,1,9/23/1968
3008361,Random7360,1,9/3/1952
3008362,Random7361,0,6/28/1989
3008363,Random7362,0,10/20/1992
3008364,Random7363,0,12/18/1967
3008365,Random7364,0,11/26/1966
3008366,Random7365,1,10/20/1957
3008367,Random7366,0,2/15/1948
3008368,Random7367,1,4/27/1978
3008369,Random7368,0,10/4/1961
3008370,Random7369,0,9/13/1995
3008371,Random7370,1,4/14/1967
3008372,Random7371,0,4/23/1977
3008373,Random7372,0,6/26/1989
3008374,Random7373,0,11/12/1996
3008375,Random7374,0,12/27/1982
3008376,Random7375,1,4/11/1950
3008377,Random7376,1,6/19/1999
3008378,Random7377,1,12/9/1973
3008379,Random7378,0,12/11/1971
3008380,Random7379,1,1/13/1977
3008381,Random7380,1,4/12/1985
3008382,Random7381,0,11/25/1958
3008383,Random7382,0,1/5/1982
3008384,Random7383,0,9/2/1983
3008385,Random7384,1,3/25/1949
3008386,Random7385,1,6/11/1976
3008387,Random7386,0,11/16/1980
3008388,Random7387,1,5/22/1985
3008389,Random7388,0,6/24/1999
3008390,Random7389,0,5/25/1965
3008391,Random7390,1,9/16/1978
3008392,Random7391,0,2/3/1977
3008393,Random7392,1,11/20/1974
3008394,Random7393,0,12/21/1978
3008395,Random7394,0,1/21/1976
3008396,Random7395,1,12/1/1990
3008397,Random7396,0,10/23/1957
3008398,Random7397,0,8/20/1987
3008399,Random7398,0,3/26/1951
3008400,Random7399,0,1/4/1992
3008401,Random7400,1,11/13/1962
3008402,Random7401,1,6/9/1945
3008403,Random7402,0,3/16/1998
3008404,Random7403,0,3/3/1980
3008405,Random7404,1,9/7/1999
3008406,Random7405,1,8/1/1965
3008407,Random7406,0,6/28/1981
3008408,Random7407,1,4/20/1948
3008409,Random7408,1,5/28/1949
3008410,Random7409,0,1/18/1945
3008411,Random7410,1,7/3/1963
3008412,Random7411,0,8/25/1946
3008413,Random7412,1,7/24/1974
3008414,Random7413,0,11/28/1958
3008415,Random7414,0,9/17/1980
3008416,Random7415,1,9/3/1971
3008417,Random7416,1,11/27/1973
3008418,Random7417,0,7/25/1956
3008419,Random7418,0,5/3/1951
3008420,Random7419,0,6/1/1960
3008421,Random7420,1,4/12/1977
3008422,Random7421,0,1/15/1989
3008423,Random7422,0,3/23/1988
3008424,Random7423,1,11/25/1948
3008425,Random7424,0,11/26/1955
3008426,Random7425,1,8/20/1972
3008427,Random7426,0,8/25/1969
3008428,Random7427,0,10/25/1960
3008429,Random7428,0,11/28/1966
3008430,Random7429,0,12/13/1958
3008431,Random7430,1,4/8/1961
3008432,Random7431,0,5/27/1974
3008433,Random7432,0,1/19/1969
3008434,Random7433,0,8/3/1986
3008435,Random7434,0,4/27/1988
3008436,Random7435,1,6/25/1989
3008437,Random7436,0,12/14/1952
3008438,Random7437,0,8/14/1956
3008439,Random7438,0,2/14/1969
3008440,Random7439,1,11/26/1979
3008441,Random7440,1,10/1/1979
3008442,Random7441,0,3/19/1949
3008443,Random7442,0,10/19/1972
3008444,Random7443,1,3/11/1972
3008445,Random7444,0,9/8/1949
3008446,Random7445,1,8/1/1977
3008447,Random7446,0,3/12/1999
3008448,Random7447,0,10/21/1958
3008449,Random7448,0,1/28/1947
3008450,Random7449,1,7/4/1998
3008451,Random7450,1,2/15/1971
3008452,Random7451,0,12/1/1970
3008453,Random7452,1,12/6/1945
3008454,Random7453,0,6/9/1988
3008455,Random7454,1,10/21/1984
3008456,Random7455,1,12/22/1969
3008457,Random7456,0,12/4/1989
3008458,Random7457,1,6/28/1998
3008459,Random7458,0,9/2/1983
3008460,Random7459,1,11/16/1991
3008461,Random7460,1,8/26/1989
3008462,Random7461,0,6/20/1981
3008463,Random7462,0,2/4/1960
3008464,Random7463,0,5/12/2000
3008465,Random7464,0,8/27/1973
3008466,Random7465,1,12/24/1974
3008467,Random7466,0,5/25/1988
3008468,Random7467,0,4/13/1971
3008469,Random7468,1,1/13/1947
3008470,Random7469,0,9/17/1984
3008471,Random7470,1,6/23/1948
3008472,Random7471,0,8/6/1987
3008473,Random7472,0,1/4/1972
3008474,Random7473,0,1/10/1996
3008475,Random7474,0,1/16/1990
3008476,Random7475,1,4/16/1958
3008477,Random7476,0,6/9/1981
3008478,Random7477,1,10/2/1973
3008479,Random7478,0,5/13/1945
3008480,Random7479,1,10/24/1953
3008481,Random7480,1,11/2/1974
3008482,Random7481,0,11/21/1954
3008483,Random7482,0,10/8/1949
3008484,Random7483,0,4/12/1959
3008485,Random7484,0,7/11/1991
3008486,Random7485,1,7/2/1955
3008487,Random7486,0,1/12/1979
3008488,Random7487,0,9/24/1951
3008489,Random7488,0,2/6/1999
3008490,Random7489,1,12/6/1967
3008491,Random7490,1,8/27/1959
3008492,Random7491,0,6/19/1962
3008493,Random7492,0,5/23/1950
3008494,Random7493,0,1/11/1969
3008495,Random7494,1,4/20/1998
3008496,Random7495,1,4/11/1976
3008497,Random7496,0,12/12/1960
3008498,Random7497,0,10/17/1956
3008499,Random7498,0,10/25/1948
3008500,Random7499,0,8/1/1987
3008501,Random7500,1,7/20/1971
3008502,Random7501,0,8/8/1985
3008503,Random7502,0,6/5/1984
3008504,Random7503,0,10/16/1971
3008505,Random7504,1,6/14/1974
3008506,Random7505,1,9/12/1991
3008507,Random7506,1,10/17/1962
3008508,Random7507,0,6/22/1958
3008509,Random7508,0,7/18/1996
3008510,Random7509,0,7/2/1963
3008511,Random7510,1,7/28/1958
3008512,Random7511,0,7/14/1950
3008513,Random7512,0,11/9/1993
3008514,Random7513,0,2/13/1986
3008515,Random7514,0,11/1/1958
3008516,Random7515,1,1/27/1982
3008517,Random7516,1,1/10/1976
3008518,Random7517,0,4/23/1963
3008519,Random7518,0,2/23/1984
3008520,Random7519,0,5/9/1980
3008521,Random7520,1,8/13/1989
3008522,Random7521,0,3/9/1958
3008523,Random7522,0,7/27/1998
3008524,Random7523,1,4/27/1949
3008525,Random7524,0,4/17/1956
3008526,Random7525,1,11/5/1957
3008527,Random7526,0,8/27/1988
3008528,Random7527,0,10/28/1950
3008529,Random7528,1,12/15/1953
3008530,Random7529,1,7/19/1985
3008531,Random7530,1,9/15/1973
3008532,Random7531,0,8/27/1982
3008533,Random7532,1,7/25/1962
3008534,Random7533,0,7/12/1946
3008535,Random7534,0,10/1/1995
3008536,Random7535,1,11/24/1964
3008537,Random7536,0,11/17/1955
3008538,Random7537,0,6/1/1959
3008539,Random7538,1,12/2/2000
3008540,Random7539,0,6/21/1950
3008541,Random7540,1,9/24/1978
3008542,Random7541,0,1/6/1946
3008543,Random7542,0,11/13/1994
3008544,Random7543,0,7/16/1982
3008545,Random7544,1,10/12/1945
3008546,Random7545,1,1/16/1999
3008547,Random7546,1,3/18/1950
3008548,Random7547,0,6/13/1960
3008549,Random7548,0,4/16/1980
3008550,Random7549,0,4/19/1958
3008551,Random7550,1,3/8/1987
3008552,Random7551,0,6/8/1984
3008553,Random7552,1,8/26/1954
3008554,Random7553,0,5/12/1976
3008555,Random7554,0,5/15/1996
3008556,Random7555,1,3/4/1970
3008557,Random7556,0,2/24/1969
3008558,Random7557,1,1/11/1966
3008559,Random7558,1,1/27/1948
3008560,Random7559,1,8/12/1961
3008561,Random7560,1,11/14/1967
3008562,Random7561,0,9/18/1960
3008563,Random7562,0,10/3/1960
3008564,Random7563,0,10/24/1987
3008565,Random7564,0,5/2/1985
3008566,Random7565,1,1/27/1995
3008567,Random7566,0,8/3/1994
3008568,Random7567,0,10/6/1953
3008569,Random7568,0,3/21/1947
3008570,Random7569,0,12/1/1947
3008571,Random7570,1,10/18/1947
3008572,Random7571,0,6/23/1958
3008573,Random7572,0,9/16/1960
3008574,Random7573,0,2/20/1989
3008575,Random7574,1,7/22/1961
3008576,Random7575,1,11/23/1955
3008577,Random7576,0,6/1/1999
3008578,Random7577,0,3/10/1984
3008579,Random7578,0,5/11/1967
3008580,Random7579,1,3/10/1961
3008581,Random7580,1,8/2/1969
3008582,Random7581,1,3/7/1981
3008583,Random7582,0,5/20/1963
3008584,Random7583,1,1/28/1970
3008585,Random7584,0,6/11/1986
3008586,Random7585,1,9/26/1969
3008587,Random7586,1,5/19/1965
3008588,Random7587,0,5/19/1989
3008589,Random7588,1,12/21/1987
3008590,Random7589,0,11/1/1963
3008591,Random7590,1,4/21/1972
3008592,Random7591,0,2/16/1990
3008593,Random7592,0,2/19/1958
3008594,Random7593,0,2/4/1949
3008595,Random7594,0,6/2/1973
3008596,Random7595,1,11/3/2000
3008597,Random7596,0,8/12/1966
3008598,Random7597,0,5/16/1964
3008599,Random7598,0,6/6/1952
3008600,Random7599,0,5/13/1986
3008601,Random7600,1,7/15/1962
3008602,Random7601,0,5/11/1961
3008603,Random7602,0,11/2/1981
3008604,Random7603,0,11/3/1964
3008605,Random7604,0,11/21/1993
3008606,Random7605,1,8/6/1992
3008607,Random7606,0,9/21/1957
3008608,Random7607,0,12/10/1952
3008609,Random7608,0,1/19/1977
3008610,Random7609,0,1/21/1995
3008611,Random7610,1,10/6/1987
3008612,Random7611,1,2/1/1985
3008613,Random7612,0,6/26/1983
3008614,Random7613,0,9/9/1954
3008615,Random7614,0,7/8/1984
3008616,Random7615,1,2/9/1968
3008617,Random7616,0,9/23/1968
3008618,Random7617,0,11/11/1989
3008619,Random7618,0,4/11/1951
3008620,Random7619,0,8/20/1989
3008621,Random7620,1,1/19/1994
3008622,Random7621,1,2/3/1970
3008623,Random7622,0,3/6/1961
3008624,Random7623,0,11/8/1951
3008625,Random7624,0,2/5/1961
3008626,Random7625,1,6/4/1969
3008627,Random7626,0,1/25/1999
3008628,Random7627,1,10/13/1950
3008629,Random7628,0,11/7/1947
3008630,Random7629,0,7/15/1991
3008631,Random7630,1,6/6/1988
3008632,Random7631,0,10/4/1956
3008633,Random7632,0,12/1/1962
3008634,Random7633,0,4/15/1997
3008635,Random7634,1,10/1/1974
3008636,Random7635,1,2/28/1965
3008637,Random7636,0,12/27/1947
3008638,Random7637,0,2/7/1984
3008639,Random7638,1,10/25/1979
3008640,Random7639,0,8/1/1966
3008641,Random7640,1,7/1/1958
3008642,Random7641,0,1/2/1977
3008643,Random7642,0,8/1/1968
3008644,Random7643,1,8/16/1992
3008645,Random7644,0,9/27/1990
3008646,Random7645,1,12/26/1961
3008647,Random7646,1,11/10/2000
3008648,Random7647,0,12/18/1957
3008649,Random7648,0,10/1/1950
3008650,Random7649,0,7/27/1966
3008651,Random7650,1,5/25/1962
3008652,Random7651,0,10/24/1948
3008653,Random7652,0,12/22/1981
3008654,Random7653,0,6/10/1951
3008655,Random7654,0,8/24/1972
3008656,Random7655,1,9/17/1952
3008657,Random7656,0,3/12/1961
3008658,Random7657,0,2/17/1972
3008659,Random7658,0,2/20/1992
3008660,Random7659,0,11/10/1973
3008661,Random7660,1,12/4/1965
3008662,Random7661,0,2/1/1955
3008663,Random7662,1,2/15/1962
3008664,Random7663,0,4/22/1962
3008665,Random7664,0,4/4/1968
3008666,Random7665,1,4/6/1985
3008667,Random7666,1,3/9/1945
3008668,Random7667,0,11/14/1953
3008669,Random7668,1,10/11/1958
3008670,Random7669,0,11/5/1963
3008671,Random7670,1,1/22/1964
3008672,Random7671,0,11/10/1985
3008673,Random7672,0,1/5/1951
3008674,Random7673,0,4/5/1981
3008675,Random7674,0,6/23/1963
3008676,Random7675,1,3/18/1981
3008677,Random7676,0,8/25/1950
3008678,Random7677,0,7/20/1974
3008679,Random7678,0,3/14/1984
3008680,Random7679,0,1/22/1953
3008681,Random7680,1,1/18/1995
3008682,Random7681,1,1/9/1989
3008683,Random7682,1,8/8/1992
3008684,Random7683,0,9/20/1982
3008685,Random7684,0,4/27/1996
3008686,Random7685,1,12/8/1974
3008687,Random7686,1,7/9/1947
3008688,Random7687,0,2/22/1954
3008689,Random7688,0,12/22/1960
3008690,Random7689,1,4/14/1974
3008691,Random7690,1,4/8/1997
3008692,Random7691,0,8/18/1994
3008693,Random7692,0,10/11/1959
3008694,Random7693,0,2/3/1989
3008695,Random7694,0,5/19/2000
3008696,Random7695,1,10/24/1981
3008697,Random7696,1,2/17/1959
3008698,Random7697,0,3/14/1956
3008699,Random7698,0,1/13/1952
3008700,Random7699,0,6/4/1974
3008701,Random7700,1,7/28/1964
3008702,Random7701,0,5/11/1992
3008703,Random7702,1,5/22/1987
3008704,Random7703,0,1/5/1980
3008705,Random7704,1,1/20/1947
3008706,Random7705,1,1/23/1952
3008707,Random7706,0,9/7/1970
3008708,Random7707,0,7/17/1961
3008709,Random7708,1,8/17/1987
3008710,Random7709,0,9/11/1953
3008711,Random7710,1,9/21/1971
3008712,Random7711,0,8/7/1989
3008713,Random7712,0,5/1/1978
3008714,Random7713,0,12/19/1978
3008715,Random7714,0,6/4/1945
3008716,Random7715,1,1/16/1960
3008717,Random7716,0,1/26/1957
3008718,Random7717,1,8/9/1947
3008719,Random7718,0,12/1/1982
3008720,Random7719,0,7/16/1983
3008721,Random7720,1,5/9/1964
3008722,Random7721,0,4/25/1971
3008723,Random7722,0,6/27/1964
3008724,Random7723,0,12/11/1971
3008725,Random7724,0,12/2/1956
3008726,Random7725,1,3/20/1960
3008727,Random7726,0,9/22/1955
3008728,Random7727,0,2/24/1995
3008729,Random7728,1,5/27/1985
3008730,Random7729,1,1/18/1988
3008731,Random7730,1,6/5/1950
3008732,Random7731,0,11/8/1948
3008733,Random7732,0,7/23/1997
3008734,Random7733,1,4/11/1980
3008735,Random7734,0,2/25/1972
3008736,Random7735,1,6/10/1972
3008737,Random7736,1,12/15/1980
